shift_date,shift_name,signal_family,primary_blocker,flagged_cases,affected_facilities,affected_units,affected_service_lines,recoverable_bed_hours,median_priority_score,mean_confidence,management_score,recommended_owner,recommended_management_action,signal_group_rank
2026-03-13,evening,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,acute_medicine,medicine,11.84,36.09,0.81,41.76,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,1
2026-03-13,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,1.48,2.76,0.79,27.22,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-03-13,night,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,2.94,37.46,0.86,39.61,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-13,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,2.87,5.33,0.79,28.55,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-03-14,day,alc_community_capacity,ALC placement wait,2,FAC_000,"acute_medicine, surgical","medicine, surgery",2.43,26.03,0.94,47.58,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-03-14,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,0.26,0.47,0.86,27.44,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-14,day,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,0.46,0.85,0.45,19.44,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-14,night,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,12.24,22.73,0.78,37.32,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-15,day,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, cardiac","cardiology, medicine",4.19,3.8899999999999997,0.45,31.84,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-15,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,orthopedics,orthopedics,6.08,11.29,0.72,30.22,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-15,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,0.95,1.76,0.79,26.71,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-03-15,evening,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,27.01,54.98,0.78,52.9,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-15,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,0.81,22.35,0.86,34.23,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-15,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,9.26,17.2,0.45,27.86,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-16,day,alc_community_capacity,ALC placement wait,1,FAC_000,surgical,surgery,57.7,90.47,0.94,79.02,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-03-16,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",22.729999999999997,37.97,0.88,58.08,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-16,day,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,10.42,19.35,0.78,35.57,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-16,evening,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, surgical, transitional_care","geriatrics, medicine, surgery",21.419999999999998,42.4,0.88,68.89,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-16,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,1.49,22.45,0.86,34.53,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-16,evening,unattributed,unattributed operational delay,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",1.81,1.6749999999999998,0.45,30.23,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-16,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"orthopedics, transitional_care","geriatrics, orthopedics",7.4399999999999995,28.869999999999997,0.88,49.24,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-16,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,respiratory,respiratory,3.34,27.1,0.82,35.87,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-16,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,surgical,surgery,3.14,5.82,0.8,29.0,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,3
2026-03-16,night,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,1.9,3.52,0.45,20.82,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-03-17,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, surgical","medicine, surgery",24.759999999999998,34.44,0.88,57.84,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-17,day,alc_community_capacity,ALC placement wait,1,FAC_000,transitional_care,geriatrics,1.84,27.51,0.94,37.79,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-03-17,day,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,1.85,3.44,0.45,20.77,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-17,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,2.2,23.89,0.88,35.65,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-17,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"cardiac, transitional_care","cardiology, geriatrics",19.12,38.06,0.88,56.67,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-18,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,1.9,3.54,0.86,29.02,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-18,evening,diagnostics_access,ECG availability delay,1,FAC_000,orthopedics,orthopedics,0.11,0.2,0.78,25.7,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,2
2026-03-18,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"respiratory, surgical, transitional_care","geriatrics, respiratory, surgery",24.369999999999997,32.28,0.88,67.03,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-18,night,diagnostics_access,diagnostic sign-off stall,1,FAC_000,surgical,surgery,1.98,3.69,0.72,26.3,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-19,day,alc_community_capacity,home care confirmation wait,1,FAC_000,cardiac,cardiology,6.37,26.07,0.86,37.57,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-19,day,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,0.39,0.73,0.45,19.38,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-19,evening,transport_discharge_logistics,transport delay,1,FAC_000,surgical,surgery,0.73,19.71,0.78,31.8,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-19,evening,social_support_readiness,social work assessment wait,1,FAC_000,cardiac,cardiology,3.86,7.16,0.79,29.49,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,2
2026-03-19,night,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,0.94,1.75,0.78,26.5,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-20,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,16.1,37.68,0.86,44.94,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-20,night,diagnostics_access,ECG availability delay,1,FAC_000,respiratory,respiratory,0.17,0.32,0.78,25.76,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,1
2026-03-21,day,alc_community_capacity,ALC placement wait,1,FAC_000,transitional_care,geriatrics,4.86,28.87,0.94,39.4,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-03-21,day,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,1.42,2.64,0.45,20.36,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-21,evening,transport_discharge_logistics,transport delay,1,FAC_000,cardiac,cardiology,43.16,70.08,0.78,63.89,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-21,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,21.05,54.56,0.86,51.99,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-21,night,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,1.63,3.03,0.78,27.16,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-21,night,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,2.37,4.39,0.45,21.26,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-22,evening,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,0.61,1.12,0.45,19.58,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-22,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,2.13,23.67,0.88,35.55,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-23,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,13.82,46.61,0.88,47.11,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-23,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,cardiac,cardiology,5.34,9.91,0.79,30.91,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-03-23,day,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,0.83,1.53,0.78,26.39,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-23,night,alc_community_capacity,ALC placement wait,1,FAC_000,acute_medicine,medicine,26.41,67.42,0.94,59.59,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-03-23,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,orthopedics,orthopedics,1.67,3.1,0.88,29.2,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-24,day,alc_community_capacity,ALC placement wait,1,FAC_000,acute_medicine,medicine,16.0,46.55,0.94,49.16,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-03-24,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,surgical,surgery,10.49,33.3,0.72,38.59,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-24,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,surgical,surgery,7.359999999999999,6.83,0.88,42.59,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-24,night,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,14.05,40.99,0.84,44.72,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-25,day,alc_community_capacity,ALC placement wait,1,FAC_000,transitional_care,geriatrics,19.06,44.8,0.94,49.86,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-03-25,day,alc_community_capacity,home care confirmation wait,1,FAC_000,orthopedics,orthopedics,15.36,41.32,0.86,45.74,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-25,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,10.86,39.11,0.88,43.68,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-25,evening,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,4.17,7.75,0.45,22.99,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-25,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, surgical","medicine, surgery",28.55,32.16,0.88,68.67,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-25,night,care_team_assessment,therapy assessment stall,1,FAC_000,surgical,surgery,1.55,2.87,0.82,27.88,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,2
2026-03-25,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,1.29,2.4,0.45,20.24,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-26,evening,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,11.46,21.28,0.45,29.97,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-26,evening,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,1.03,1.9,0.78,26.58,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-03-26,night,unattributed,unattributed operational delay,2,FAC_000,"respiratory, surgical","respiratory, surgery",7.0600000000000005,6.545,0.45,33.79,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-26,night,transport_discharge_logistics,transport delay,1,FAC_000,orthopedics,orthopedics,4.42,8.21,0.78,29.83,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-03-27,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,0.22,0.42,0.86,27.41,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-27,evening,transport_discharge_logistics,transport delay,2,FAC_000,surgical,surgery,0.94,10.53,0.78,39.14,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-27,evening,care_team_assessment,therapy assessment stall,1,FAC_000,surgical,surgery,0.15,32.32,0.82,36.16,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,2
2026-03-27,night,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",3.82,23.085,0.86,45.65,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-27,night,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,19.32,46.18,0.45,40.58,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-28,day,unattributed,unattributed operational delay,2,FAC_000,respiratory,respiratory,4.85,15.405000000000001,0.45,35.56,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-28,night,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,0.21,0.39,0.45,19.2,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-29,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,7.65,29.07,0.88,39.38,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-29,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,3.01,5.58,0.86,30.08,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-29,evening,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,1.53,2.83,0.45,20.46,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-29,night,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,18.94,45.75,0.86,48.5,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-30,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,cardiac,cardiology,24.979999999999997,35.79,0.88,58.33,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-30,day,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,16.53,43.31,0.86,46.81,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-30,day,care_team_assessment,therapy assessment stall,1,FAC_000,surgical,surgery,4.94,27.27,0.82,36.56,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,3
2026-03-30,day,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,8.84,16.43,0.84,35.26,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,4
2026-03-30,evening,alc_community_capacity,ALC placement wait,1,FAC_000,respiratory,respiratory,67.16,106.89,0.94,87.73,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-03-30,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,7.54,34.31,0.88,40.91,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-30,evening,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, surgical","medicine, surgery",3.1799999999999997,2.965,0.45,31.16,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-31,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,orthopedics,orthopedics,11.46,28.855000000000004,0.88,50.84,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-31,evening,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,0.13,0.24,0.45,19.12,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-31,night,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, cardiac","cardiology, medicine",9.45,15.844999999999999,0.45,37.53,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-04-01,day,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,1.43,2.66,0.45,20.37,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-04-01,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,0.67,1.25,0.79,26.44,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-04-01,evening,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,0.26,0.49,0.45,19.25,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-04-01,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,11.08,37.82,0.88,43.38,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-01,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,transitional_care,geriatrics,1.16,2.15,0.79,26.91,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-04-02,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",18.39,31.47,0.86,54.0,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-04-02,day,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,2.34,4.34,0.45,21.24,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-04-02,evening,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,3.92,7.27,0.45,22.75,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-04-02,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,27.14,52.11,0.88,54.09,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-02,night,diagnostics_access,ECG availability delay,1,FAC_000,cardiac,cardiology,2.02,21.14,0.78,32.75,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,2
2026-04-02,night,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,0.4,0.73,0.45,19.38,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-04-03,day,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,3.01,5.59,0.84,29.68,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-04-03,day,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,1.77,3.29,0.78,27.3,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-04-04,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,1.39,23.72,0.84,34.47,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-04-05,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",9.64,8.95,0.86,43.74,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-04-05,day,unit_flow_capacity,unit-level bed-flow bottleneck,1,FAC_000,cardiac,cardiology,2.53,12.71,0.62,27.22,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,2
2026-04-05,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,respiratory,respiratory,0.65,1.2,0.79,26.42,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-04-05,day,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,6.42,11.93,0.45,25.15,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-04-05,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,4.37,36.06,0.88,40.17,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-05,evening,transport_discharge_logistics,transport delay,1,FAC_000,surgical,surgery,4.44,30.11,0.78,36.41,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-04-05,evening,unit_flow_capacity,unit-level bed-flow bottleneck,1,FAC_000,cardiac,cardiology,3.51,14.52,0.62,28.16,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,3
2026-04-05,night,documentation_readiness,discharge documentation readiness wait,1,FAC_000,acute_medicine,medicine,1.01,1.88,0.75,25.97,unit_clerk_lead,Review discharge documentation readiness and unit-clerk handoff steps.,1
2026-04-06,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,17.38,53.68,0.88,50.66,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-06,day,unit_flow_capacity,unit-level bed-flow bottleneck,1,FAC_000,surgical,surgery,3.67,14.82,0.62,28.31,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,2
2026-04-06,day,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,2.47,4.58,0.78,27.96,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-04-06,day,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,2.34,4.36,0.45,21.24,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-04-06,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",49.13,52.985,0.88,73.15,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-06,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,2.67,4.95,0.86,29.75,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-04-06,evening,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,10.1,18.75,0.45,28.66,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-04-06,night,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,4.06,15.53,0.86,33.48,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-04-07,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",9.3,12.635000000000002,0.86,44.71,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-04-07,day,alc_community_capacity,ALC placement wait,1,FAC_000,respiratory,respiratory,1.76,11.28,0.94,32.89,transition_services_lead,Review and address alc placement wait for this discharge dependency.,2
2026-04-07,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,4.17,7.74,0.72,28.39,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,3
2026-04-07,day,transport_discharge_logistics,transport delay,1,FAC_000,transitional_care,geriatrics,0.32,0.59,0.78,25.9,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-04-07,evening,unit_flow_capacity,unit-level bed-flow bottleneck,1,FAC_000,respiratory,respiratory,3.71,14.89,0.62,28.35,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,1
2026-04-07,night,unit_flow_capacity,unit-level bed-flow bottleneck,2,FAC_000,respiratory,respiratory,4.2,11.895,0.62,37.65,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,1
2026-04-08,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,transitional_care,geriatrics,8.98,24.67,0.86,38.19,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-04-08,night,social_support_readiness,social work assessment wait,1,FAC_000,transitional_care,geriatrics,22.04,64.72,0.79,54.03,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,1
2026-04-09,day,alc_community_capacity,ALC placement wait,1,FAC_000,acute_medicine,medicine,45.86,81.79,0.94,71.68,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-04-09,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,32.92,84.85,0.88,66.22,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-10,evening,alc_community_capacity,ALC placement wait,1,FAC_000,transitional_care,geriatrics,39.4,82.51,0.94,69.31,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
