executive_rank,action_id,encounter_id,facility_id,unit_id,service_line,priority,primary_blocker,evidence_summary,recommended_owner,recommended_action,target_resolution_hours,estimated_recoverable_bed_hours,status,reviewed_by,reviewed_timestamp,action_taken,reason_not_actioned,discharge_timestamp,shift_date,shift_name,signal_family
475,a62548e4b024ab99,ENC_00006551,FAC_000,respiratory,respiratory,high,radiology MRI access delay,MRI completion lag exceeded expected discharge-dependent window,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,24,33.04,new,,,,,2026-03-09 21:12:29.475955624,2026-03-09,evening,diagnostics_access
476,0921e4e57a04d0c2,ENC_00006584,FAC_000,transitional_care,geriatrics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.47,new,,,,,2026-03-09 19:57:33.110388992,2026-03-09,evening,unattributed
477,9411ca376ddba8b6,ENC_00006625,FAC_000,cardiac,cardiology,routine,social work assessment wait,Social work assessment lag exceeded expected operating window,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,48,7.08,new,,,,,2026-03-09 01:09:16.987403346,2026-03-09,night,social_support_readiness
478,635b32cd06c7b08b,ENC_00006453,FAC_000,transitional_care,geriatrics,routine,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,48,3.81,new,,,,,2026-03-09 04:58:40.944909236,2026-03-09,night,weekend_flow_gap
479,3cecc96e71cd12d3,ENC_00006480,FAC_000,transitional_care,geriatrics,routine,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,48,3.3,new,,,,,2026-03-09 06:02:18.289493773,2026-03-09,night,weekend_flow_gap
480,1ebeb1bd084c5f25,ENC_00006661,FAC_000,surgical,surgery,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,2.13,new,,,,,2026-03-09 01:51:33.258901970,2026-03-09,night,alc_community_capacity
481,1d29fa684659b995,ENC_00006609,FAC_000,acute_medicine,medicine,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,17.0,new,,,,,2026-03-10 17:41:19.177747444,2026-03-10,evening,weekend_flow_gap
482,ec56241205a6a592,ENC_00006791,FAC_000,orthopedics,orthopedics,routine,ECG availability delay,ECG completion lag exceeded expected operating window,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,48,0.16,new,,,,,2026-03-10 22:28:19.511689472,2026-03-10,evening,diagnostics_access
483,0cac3cb7ba93bc7b,ENC_00006594,FAC_000,acute_medicine,medicine,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,36.45,new,,,,,2026-03-10 02:01:39.879568492,2026-03-10,night,alc_community_capacity
484,c8a7d20bae14aba2,ENC_00006724,FAC_000,acute_medicine,medicine,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,3.57,new,,,,,2026-03-10 06:46:17.601473908,2026-03-10,night,alc_community_capacity
485,865d9fc8e99dcb86,ENC_00006732,FAC_000,acute_medicine,medicine,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,0.9,new,,,,,2026-03-10 03:22:39.979116760,2026-03-10,night,transport_discharge_logistics
486,0c10c4c27b551fd4,ENC_00006674,FAC_000,transitional_care,geriatrics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,8.22,new,,,,,2026-03-11 14:20:28.666475265,2026-03-11,day,unattributed
487,88782ccea7a1dcdb,ENC_00006844,FAC_000,acute_medicine,medicine,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,0.82,new,,,,,2026-03-11 08:38:18.204131380,2026-03-11,day,alc_community_capacity
488,95037a5dc54e3406,ENC_00006761,FAC_000,transitional_care,geriatrics,routine,blood testing turnaround delay,Blood testing result availability exceeded expected operating window,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",48,0.4,new,,,,,2026-03-11 07:15:17.839282785,2026-03-11,day,diagnostics_access
489,ed991326615a4f93,ENC_00006709,FAC_000,transitional_care,geriatrics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.45,new,,,,,2026-03-11 05:37:28.471273075,2026-03-11,night,unattributed
490,1131f6e813763602,ENC_00007024,FAC_000,respiratory,respiratory,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,3.78,new,,,,,2026-03-12 09:22:25.595323798,2026-03-12,day,alc_community_capacity
491,4bdf8a0e0d5ba224,ENC_00006790,FAC_000,acute_medicine,medicine,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,14.26,new,,,,,2026-03-12 03:43:25.160574180,2026-03-12,night,unattributed
492,0bac028dee0873cb,ENC_00006824,FAC_000,orthopedics,orthopedics,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,4.39,new,,,,,2026-03-12 00:32:22.388088492,2026-03-12,night,alc_community_capacity
493,eda8b5c86cad5c13,ENC_00007090,FAC_000,surgical,surgery,routine,radiology CT turnaround delay,CT completion lag exceeded expected discharge-dependent window,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",48,2.22,new,,,,,2026-03-12 23:31:42.327997297,2026-03-12,night,diagnostics_access
494,2fdd22b3033664c5,ENC_00007009,FAC_000,respiratory,respiratory,high,radiology MRI access delay,MRI completion lag exceeded expected discharge-dependent window,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,24,16.49,new,,,,,2026-03-13 10:40:03.506833521,2026-03-13,day,diagnostics_access
495,71a22fbadb4c61c9,ENC_00007077,FAC_000,orthopedics,orthopedics,high,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,24,4.26,new,,,,,2026-03-13 11:12:10.391547752,2026-03-13,day,care_team_assessment
496,50f4b38eb74e70ef,ENC_00007047,FAC_000,surgical,surgery,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,3.94,new,,,,,2026-03-13 07:17:16.196363227,2026-03-13,day,alc_community_capacity
497,1ccea44d4104b425,ENC_00007027,FAC_000,acute_medicine,medicine,high,vulnerable patient porter wait,Porter support for vulnerable patient exceeded expected operating window,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,24,11.84,new,,,,,2026-03-13 17:40:33.208534590,2026-03-13,evening,vulnerable_patient_flow
498,372f7fc8c1622824,ENC_00007151,FAC_000,surgical,surgery,routine,blood testing turnaround delay,Blood testing result availability exceeded expected operating window,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",48,1.48,new,,,,,2026-03-13 15:38:46.495554865,2026-03-13,evening,diagnostics_access
499,a6c33568c35c0bdd,ENC_00007017,FAC_000,acute_medicine,medicine,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,2.94,new,,,,,2026-03-13 06:32:44.134600837,2026-03-13,night,alc_community_capacity
500,0f43769ef9b6e28a,ENC_00007062,FAC_000,surgical,surgery,routine,blood testing turnaround delay,Blood testing result availability exceeded expected operating window,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",48,2.87,new,,,,,2026-03-13 05:19:41.662116615,2026-03-13,night,diagnostics_access
501,cb6aca561b19133b,ENC_00007293,FAC_000,surgical,surgery,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,2.43,new,,,,,2026-03-14 12:39:06.090235344,2026-03-14,day,alc_community_capacity
502,f1de9eb71ecada53,ENC_00007327,FAC_000,cardiac,cardiology,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.46,new,,,,,2026-03-14 09:26:30.914988906,2026-03-14,day,unattributed
503,8463bc71f4b98a2a,ENC_00007244,FAC_000,respiratory,respiratory,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,0.26,new,,,,,2026-03-14 14:41:42.700828824,2026-03-14,day,alc_community_capacity
504,a94eb0f1c70fe9c8,ENC_00006933,FAC_000,orthopedics,orthopedics,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,12.24,new,,,,,2026-03-14 03:23:49.164901311,2026-03-14,night,transport_discharge_logistics
505,f945984ce322b004,ENC_00007177,FAC_000,orthopedics,orthopedics,routine,diagnostic sign-off stall,Diagnostic completion or sign-off timing exceeded expected operating window,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,48,6.08,new,,,,,2026-03-15 12:57:43.111096570,2026-03-15,day,diagnostics_access
506,b7ab1583ce7dd7dc,ENC_00007479,FAC_000,cardiac,cardiology,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.83,new,,,,,2026-03-15 10:00:48.184744581,2026-03-15,day,unattributed
507,820bd56d8f223bd5,ENC_00007330,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.36,new,,,,,2026-03-15 10:51:24.428679678,2026-03-15,day,unattributed
508,9a708dfcd057e2cb,ENC_00007469,FAC_000,surgical,surgery,routine,blood testing turnaround delay,Blood testing result availability exceeded expected operating window,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",48,0.95,new,,,,,2026-03-15 08:30:57.116124483,2026-03-15,day,diagnostics_access
509,f02ca361af5a56bf,ENC_00007222,FAC_000,respiratory,respiratory,high,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,24,27.01,new,,,,,2026-03-15 17:46:46.191550840,2026-03-15,evening,transport_discharge_logistics
510,70e0ab9918de8a18,ENC_00007343,FAC_000,respiratory,respiratory,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,0.81,new,,,,,2026-03-15 16:37:43.604745092,2026-03-15,evening,alc_community_capacity
511,7ab9bcfed5f1f188,ENC_00006939,FAC_000,transitional_care,geriatrics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,9.26,new,,,,,2026-03-15 01:28:52.622066889,2026-03-15,night,unattributed
512,629ae51f215f2e3c,ENC_00007216,FAC_000,surgical,surgery,urgent,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,12,57.7,new,,,,,2026-03-16 11:11:12.078938251,2026-03-16,day,alc_community_capacity
513,32cb6cc61249fce9,ENC_00007230,FAC_000,transitional_care,geriatrics,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,17.24,new,,,,,2026-03-16 14:38:39.505553192,2026-03-16,day,weekend_flow_gap
514,287eee7902cdd158,ENC_00007280,FAC_000,respiratory,respiratory,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,10.42,new,,,,,2026-03-16 13:49:01.386328838,2026-03-16,day,transport_discharge_logistics
515,cc008ec0ac0c1137,ENC_00007387,FAC_000,respiratory,respiratory,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,5.49,new,,,,,2026-03-16 14:50:01.329695619,2026-03-16,day,weekend_flow_gap
516,c37bda039b1246c0,ENC_00007112,FAC_000,transitional_care,geriatrics,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,14.36,new,,,,,2026-03-16 22:40:38.684074225,2026-03-16,evening,weekend_flow_gap
517,e1518814b6c2927c,ENC_00007474,FAC_000,surgical,surgery,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,6.6,new,,,,,2026-03-16 17:01:54.353156248,2026-03-16,evening,weekend_flow_gap
518,f6b07ad92b6af0db,ENC_00007416,FAC_000,respiratory,respiratory,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,1.49,new,,,,,2026-03-16 20:38:24.161094003,2026-03-16,evening,alc_community_capacity
519,6b2a0955f9cafeb7,ENC_00007426,FAC_000,orthopedics,orthopedics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.17,new,,,,,2026-03-16 16:10:48.650526160,2026-03-16,evening,unattributed
520,08cd06bf5862f8fb,ENC_00007375,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.64,new,,,,,2026-03-16 17:14:13.983856747,2026-03-16,evening,unattributed
521,9a6dbafffaf3b695,ENC_00007191,FAC_000,transitional_care,geriatrics,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,6.0,new,,,,,2026-03-16 06:57:53.376056139,2026-03-16,night,weekend_flow_gap
522,18a3e7318f9e04a2,ENC_00007575,FAC_000,respiratory,respiratory,high,radiology CT turnaround delay,CT completion lag exceeded expected discharge-dependent window,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",24,3.34,new,,,,,2026-03-16 23:42:27.181119831,2026-03-16,night,diagnostics_access
523,7c7d23ae5e6967dc,ENC_00007377,FAC_000,surgical,surgery,routine,nurse discharge screening wait,Nurse discharge screening lag exceeded expected operating window,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,48,3.14,new,,,,,2026-03-16 01:03:45.050010448,2026-03-16,night,nursing_discharge_readiness
524,1a952e34b20c69e2,ENC_00007263,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.9,new,,,,,2026-03-16 04:48:15.861397294,2026-03-16,night,unattributed
525,198123c0ceaf5b35,ENC_00007195,FAC_000,orthopedics,orthopedics,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,1.44,new,,,,,2026-03-16 01:07:40.404283046,2026-03-16,night,weekend_flow_gap
526,bd84f837a1bcea33,ENC_00007484,FAC_000,acute_medicine,medicine,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,22.09,new,,,,,2026-03-17 08:43:20.494706643,2026-03-17,day,weekend_flow_gap
527,454459b46039780d,ENC_00007545,FAC_000,surgical,surgery,routine,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,48,2.67,new,,,,,2026-03-17 08:32:38.257956080,2026-03-17,day,weekend_flow_gap
528,4696a6f2a555d1f6,ENC_00007667,FAC_000,cardiac,cardiology,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.85,new,,,,,2026-03-17 08:36:40.901934286,2026-03-17,day,unattributed
529,cc3c63ed02460906,ENC_00007351,FAC_000,transitional_care,geriatrics,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,1.84,new,,,,,2026-03-17 09:43:53.504667927,2026-03-17,day,alc_community_capacity
530,4d5dc032f4dd6105,ENC_00007405,FAC_000,transitional_care,geriatrics,routine,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,48,2.2,new,,,,,2026-03-17 21:06:34.848328545,2026-03-17,evening,weekend_flow_gap
531,949efab75c587986,ENC_00007306,FAC_000,transitional_care,geriatrics,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,12.55,new,,,,,2026-03-17 06:40:24.581980232,2026-03-17,night,weekend_flow_gap
532,f2d2c7503494c0a8,ENC_00007451,FAC_000,cardiac,cardiology,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,6.57,new,,,,,2026-03-17 06:57:30.526146650,2026-03-17,night,weekend_flow_gap
533,398140b226d75d84,ENC_00007661,FAC_000,orthopedics,orthopedics,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,1.9,new,,,,,2026-03-18 16:31:53.105242412,2026-03-18,evening,alc_community_capacity
534,d0aaae8706306dcc,ENC_00007619,FAC_000,orthopedics,orthopedics,routine,ECG availability delay,ECG completion lag exceeded expected operating window,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,48,0.11,new,,,,,2026-03-18 19:00:27.558578766,2026-03-18,evening,diagnostics_access
535,8bdd9724720a6f2d,ENC_00007653,FAC_000,surgical,surgery,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,10.07,new,,,,,2026-03-18 03:36:07.803345565,2026-03-18,night,weekend_flow_gap
536,ba79040e91d04a25,ENC_00007494,FAC_000,respiratory,respiratory,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,9.37,new,,,,,2026-03-18 01:50:53.685593955,2026-03-18,night,weekend_flow_gap
537,c84dabcdd2ee70a4,ENC_00007714,FAC_000,surgical,surgery,routine,diagnostic sign-off stall,Diagnostic completion or sign-off timing exceeded expected operating window,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,48,1.98,new,,,,,2026-03-18 05:59:34.057850178,2026-03-18,night,diagnostics_access
538,1c7693a34ab7c94e,ENC_00007861,FAC_000,cardiac,cardiology,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,6.37,new,,,,,2026-03-19 11:49:03.732158354,2026-03-19,day,alc_community_capacity
539,ea9b31f56f30c489,ENC_00007800,FAC_000,orthopedics,orthopedics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.39,new,,,,,2026-03-19 10:54:03.636146659,2026-03-19,day,unattributed
540,833f71f69dfb9d4f,ENC_00007848,FAC_000,cardiac,cardiology,routine,social work assessment wait,Social work assessment lag exceeded expected operating window,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,48,3.86,new,,,,,2026-03-19 18:58:02.504833260,2026-03-19,evening,social_support_readiness
541,cb2d6aae9561522a,ENC_00007863,FAC_000,surgical,surgery,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,0.73,new,,,,,2026-03-19 18:31:07.491476184,2026-03-19,evening,transport_discharge_logistics
542,e49753c64a7b7572,ENC_00007759,FAC_000,acute_medicine,medicine,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,0.94,new,,,,,2026-03-19 00:05:16.834114553,2026-03-19,night,transport_discharge_logistics
543,1b3029bff9f34080,ENC_00007887,FAC_000,acute_medicine,medicine,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,16.1,new,,,,,2026-03-20 17:20:11.326266385,2026-03-20,evening,alc_community_capacity
544,7c5f1139f991be09,ENC_00007841,FAC_000,respiratory,respiratory,routine,ECG availability delay,ECG completion lag exceeded expected operating window,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,48,0.17,new,,,,,2026-03-20 02:03:44.313098257,2026-03-20,night,diagnostics_access
545,191f2ce943124467,ENC_00007846,FAC_000,transitional_care,geriatrics,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,4.86,new,,,,,2026-03-21 12:21:07.299046689,2026-03-21,day,alc_community_capacity
546,337f7e49bf9a490a,ENC_00008008,FAC_000,orthopedics,orthopedics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.42,new,,,,,2026-03-21 13:12:53.000716171,2026-03-21,day,unattributed
547,120402b5890187bf,ENC_00008016,FAC_000,cardiac,cardiology,high,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,24,43.16,new,,,,,2026-03-21 20:15:51.789779593,2026-03-21,evening,transport_discharge_logistics
548,67aa8f7bcd4907c2,ENC_00007914,FAC_000,orthopedics,orthopedics,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,21.05,new,,,,,2026-03-21 17:00:35.655225896,2026-03-21,evening,alc_community_capacity
549,4e88bc925a9b0227,ENC_00007860,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.37,new,,,,,2026-03-21 03:13:53.024786462,2026-03-21,night,unattributed
550,cf205408ade15ee8,ENC_00007847,FAC_000,orthopedics,orthopedics,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,1.63,new,,,,,2026-03-21 04:55:04.368857461,2026-03-21,night,transport_discharge_logistics
551,16db668fddf4eef7,ENC_00008173,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.61,new,,,,,2026-03-22 16:12:02.064225553,2026-03-22,evening,unattributed
552,35e062f81dd7c893,ENC_00008293,FAC_000,surgical,surgery,routine,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,48,2.13,new,,,,,2026-03-22 23:53:06.816118851,2026-03-22,night,weekend_flow_gap
553,49229558dac5ea3c,ENC_00008072,FAC_000,acute_medicine,medicine,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,13.82,new,,,,,2026-03-23 10:16:08.265720032,2026-03-23,day,weekend_flow_gap
554,7d2e8eb2f958a0ba,ENC_00008342,FAC_000,cardiac,cardiology,routine,blood testing turnaround delay,Blood testing result availability exceeded expected operating window,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",48,5.34,new,,,,,2026-03-23 10:34:46.055357138,2026-03-23,day,diagnostics_access
555,3ae281aed137327e,ENC_00008198,FAC_000,orthopedics,orthopedics,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,0.83,new,,,,,2026-03-23 14:31:02.185241278,2026-03-23,day,transport_discharge_logistics
556,bf602087100fc7df,ENC_00007891,FAC_000,acute_medicine,medicine,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,26.41,new,,,,,2026-03-23 02:49:30.719021788,2026-03-23,night,alc_community_capacity
557,e5d1d7adc321e030,ENC_00008045,FAC_000,orthopedics,orthopedics,routine,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,48,1.67,new,,,,,2026-03-23 01:58:20.052772113,2026-03-23,night,weekend_flow_gap
558,dc8a695e6de4100a,ENC_00008195,FAC_000,acute_medicine,medicine,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,16.0,new,,,,,2026-03-24 11:34:28.636763502,2026-03-24,day,alc_community_capacity
559,fcbcaf8f25b30311,ENC_00008393,FAC_000,surgical,surgery,high,diagnostic sign-off stall,Diagnostic completion or sign-off timing exceeded expected operating window,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,24,10.49,new,,,,,2026-03-24 14:17:35.388778341,2026-03-24,day,diagnostics_access
560,3ed44cdfa3908883,ENC_00008381,FAC_000,surgical,surgery,routine,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,48,4.29,new,,,,,2026-03-24 15:15:42.489195697,2026-03-24,evening,weekend_flow_gap
561,3db1cc2e23c7b49a,ENC_00008449,FAC_000,surgical,surgery,routine,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,48,3.07,new,,,,,2026-03-24 16:13:45.574241620,2026-03-24,evening,weekend_flow_gap
562,5b8cd1c42a54d2aa,ENC_00008328,FAC_000,acute_medicine,medicine,high,radiology MRI access delay,MRI completion lag exceeded expected discharge-dependent window,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,24,14.05,new,,,,,2026-03-24 03:33:07.481169702,2026-03-24,night,diagnostics_access
563,37b63c2e49e22bb4,ENC_00008179,FAC_000,transitional_care,geriatrics,high,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,24,19.06,new,,,,,2026-03-25 09:56:56.524178494,2026-03-25,day,alc_community_capacity
564,050f315ef6c4f3de,ENC_00008260,FAC_000,orthopedics,orthopedics,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,15.36,new,,,,,2026-03-25 08:37:52.989889441,2026-03-25,day,alc_community_capacity
565,56819035abe3d78c,ENC_00008406,FAC_000,respiratory,respiratory,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,10.86,new,,,,,2026-03-25 18:23:09.675376862,2026-03-25,evening,weekend_flow_gap
566,4ef0c421145d61f6,ENC_00008334,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,4.17,new,,,,,2026-03-25 16:23:44.113748842,2026-03-25,evening,unattributed
