shift_date,shift_name,signal_family,primary_blocker,flagged_cases,affected_facilities,affected_units,affected_service_lines,recoverable_bed_hours,median_priority_score,mean_confidence,management_score,recommended_owner,recommended_management_action,signal_group_rank
2026-03-12,night,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,50.13,82.2,0.84,71.51,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-12,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,15.55,51.81,0.82,48.16,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-12,night,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,7.4,45.54,0.78,42.22,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-12,night,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,cardiac,cardiology,5.13,33.63,0.8,38.14,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,4
2026-03-12,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,transitional_care,geriatrics,8.64,16.06,0.79,34.07,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",5
2026-03-13,day,alc_community_capacity,home care confirmation wait,3,FAC_000,"acute_medicine, cardiac, transitional_care","cardiology, geriatrics, medicine",70.05000000000001,35.5,0.86,85.87,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-13,evening,transport_discharge_logistics,transport delay,2,FAC_000,acute_medicine,medicine,95.76,79.89999999999999,0.78,97.87,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-13,night,transport_discharge_logistics,transport delay,1,FAC_000,transitional_care,geriatrics,45.45,87.26,0.78,69.96,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-13,night,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,acute_medicine,medicine,2.94,24.54,0.81,34.74,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,2
2026-03-14,day,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,22.14,54.04,0.84,51.87,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-14,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,12.33,41.63,0.79,43.22,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-03-14,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,14.33,43.16,0.72,43.08,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,3
2026-03-14,evening,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",95.44999999999999,85.355,0.82,100.19,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-03-14,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,12.54,36.36,0.86,43.12,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-14,evening,diagnostics_access,diagnostic sign-off stall,1,FAC_000,surgical,surgery,10.06,46.54,0.72,42.39,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,3
2026-03-14,night,diagnostics_access,radiology CT turnaround delay,3,FAC_000,"acute_medicine, orthopedics, respiratory","medicine, orthopedics, respiratory",92.29,20.35,0.82,89.42,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-03-14,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,1.07,36.42,0.79,37.15,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-03-14,night,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,10.43,35.57,0.45,33.84,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-14,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,orthopedics,orthopedics,0.61,1.13,0.8,26.58,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,4
2026-03-15,evening,alc_community_capacity,home care confirmation wait,5,FAC_000,"orthopedics, respiratory, surgical","orthopedics, respiratory, surgery",21.189999999999998,33.53,0.86,85.74,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-15,night,diagnostics_access,radiology MRI access delay,2,FAC_000,"cardiac, transitional_care","cardiology, geriatrics",126.75,103.28999999999999,0.84,118.49,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-15,night,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,transitional_care,geriatrics,1.31,2.42,0.81,27.45,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,2
2026-03-16,day,alc_community_capacity,home care confirmation wait,2,FAC_000,respiratory,respiratory,24.96,27.88,0.86,55.55,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-16,evening,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,cardiac,cardiology,47.59,83.11,0.8,69.97,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,1
2026-03-16,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,6.5,25.86,0.88,37.96,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-16,night,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"acute_medicine, surgical","medicine, surgery",20.67,37.635,0.82,55.96,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-03-16,night,diagnostics_access,diagnostic sign-off stall,1,FAC_000,respiratory,respiratory,12.35,36.99,0.72,40.44,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-17,day,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,14.99,48.51,0.82,46.95,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-03-17,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,2.22,33.37,0.88,38.5,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-17,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,30.14,69.49,0.84,59.7,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-17,night,diagnostics_access,diagnostic sign-off stall,2,FAC_000,"orthopedics, transitional_care","geriatrics, orthopedics",45.53,51.665000000000006,0.72,68.11,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-03-17,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"cardiac, transitional_care","cardiology, geriatrics",8.41,29.555,0.88,49.83,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-18,day,transport_discharge_logistics,transport delay,1,FAC_000,surgical,surgery,1.27,2.36,0.78,26.82,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-18,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,45.35,75.35,0.79,66.54,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-18,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,44.29,73.33,0.82,66.12,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-18,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,respiratory,respiratory,3.24,30.67,0.88,48.1,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-18,night,diagnostics_access,diagnostic sign-off stall,2,FAC_000,"acute_medicine, surgical","medicine, surgery",1.62,18.15,0.72,40.49,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-18,night,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,3.08,36.88,0.84,39.1,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,3
2026-03-18,night,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,6.39,31.88,0.78,37.72,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-03-18,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,2.67,24.16,0.79,34.12,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",5
2026-03-19,day,transport_discharge_logistics,transport delay,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",54.95,53.43,0.78,73.61,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-19,day,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,12.11,52.61,0.84,47.43,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-03-19,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,7.47,39.39,0.72,39.2,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,3
2026-03-19,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,cardiac,cardiology,26.29,55.77,0.84,54.05,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-19,night,unattributed,unattributed operational delay,2,FAC_000,"respiratory, surgical","respiratory, surgery",61.78,66.655,0.45,73.71,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-20,day,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,37.68,74.96,0.84,64.36,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-20,day,diagnostics_access,diagnostic sign-off stall,2,FAC_000,"cardiac, transitional_care","cardiology, geriatrics",22.95,33.41,0.72,53.6,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-20,evening,alc_community_capacity,home care confirmation wait,3,FAC_000,"acute_medicine, surgical, transitional_care","geriatrics, medicine, surgery",73.94,63.28,0.86,95.76,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-20,evening,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",75.99,78.125,0.82,90.23,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-20,evening,diagnostics_access,radiology MRI access delay,2,FAC_000,"orthopedics, transitional_care","geriatrics, orthopedics",35.97,51.195,0.84,66.55,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,3
2026-03-20,evening,transport_discharge_logistics,transport delay,2,FAC_000,"cardiac, orthopedics","cardiology, orthopedics",38.52,49.019999999999996,0.78,65.71,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-03-20,night,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,11.91,38.45,0.45,35.3,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-21,day,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,30.93,62.61,0.86,58.36,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-21,evening,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,cardiac,cardiology,18.76,53.93,0.8,49.68,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,1
2026-03-21,evening,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,1.38,2.56,0.78,26.92,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-03-21,night,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,43.77,85.12,0.78,68.64,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-21,night,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,52.21,93.7,0.45,67.99,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-21,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,15.62,46.24,0.82,46.52,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-03-22,day,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,18.47,43.41,0.84,47.21,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-22,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,transitional_care,geriatrics,21.23,46.23,0.72,46.76,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-22,day,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,1.46,26.69,0.78,34.19,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-22,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,respiratory,respiratory,30.87,55.85,0.82,55.5,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-03-23,day,diagnostics_access,radiology MRI access delay,2,FAC_000,orthopedics,orthopedics,23.41,32.955,0.84,56.05,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-23,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,12.45,33.69,0.88,42.69,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-23,day,diagnostics_access,radiology CT turnaround delay,1,FAC_000,respiratory,respiratory,6.95,44.03,0.82,42.39,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-03-23,night,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,52.33,83.16,0.84,72.68,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-23,night,diagnostics_access,blood testing turnaround delay,2,FAC_000,acute_medicine,medicine,25.78,44.09,0.79,59.34,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-03-23,night,transport_discharge_logistics,transport delay,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",8.84,29.939999999999998,0.78,48.12,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-24,day,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,23.16,64.14,0.45,47.51,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-24,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,surgical,surgery,35.51,64.25,0.84,60.28,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-24,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,transitional_care,geriatrics,15.24,47.28,0.82,46.68,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-24,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,2.89,36.7,0.79,37.97,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-03-24,evening,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,3.39,28.13,0.45,28.8,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-03-24,night,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"orthopedics, surgical","orthopedics, surgery",40.98,50.260000000000005,0.82,67.87,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-03-25,day,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"cardiac, orthopedics","cardiology, orthopedics",23.79,41.905,0.82,58.49,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-03-25,day,diagnostics_access,ECG availability delay,1,FAC_000,cardiac,cardiology,18.29,56.96,0.78,50.0,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,2
2026-03-25,evening,diagnostics_access,radiology MRI access delay,3,FAC_000,"acute_medicine, cardiac, transitional_care","cardiology, geriatrics, medicine",117.66999999999999,70.67,0.84,115.07,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-25,night,alc_community_capacity,home care confirmation wait,1,FAC_000,cardiac,cardiology,22.07,65.5,0.86,55.68,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-26,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,cardiac,cardiology,40.87,83.67,0.79,67.25,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-26,day,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",15.3,30.685,0.82,51.73,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-26,evening,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",23.76,24.794999999999998,0.86,54.14,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-26,night,diagnostics_access,diagnostic sign-off stall,1,FAC_000,surgical,surgery,52.57,91.99,0.72,73.03,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-03-26,night,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,1.54,34.84,0.86,38.27,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-27,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,respiratory,respiratory,19.58,49.48,0.79,48.48,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-27,day,diagnostics_access,radiology CT turnaround delay,1,FAC_000,orthopedics,orthopedics,15.65,49.46,0.82,47.5,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-27,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,50.97,94.77,0.79,74.62,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-27,evening,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,30.07,65.01,0.72,55.93,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-27,evening,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, cardiac","cardiology, medicine",4.53,28.75,0.86,47.64,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-03-27,evening,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,0.15,24.36,0.45,26.37,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-03-28,day,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,58.94,94.23,0.78,77.44,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-28,day,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,29.28,70.98,0.86,60.21,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-28,evening,diagnostics_access,diagnostic sign-off stall,2,FAC_000,respiratory,respiratory,21.95,27.139999999999997,0.72,51.32,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-03-28,evening,diagnostics_access,radiology ultrasound turnaround delay,2,FAC_000,"respiratory, surgical","respiratory, surgery",4.84,26.744999999999997,0.8,45.96,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,2
2026-03-28,evening,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,16.95,45.63,0.45,39.47,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-28,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,45.67,81.01,0.45,61.57,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-29,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,14.5,44.68,0.79,45.0,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-29,day,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,0.2,21.23,0.45,25.45,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-29,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,49.33,77.69,0.82,69.44,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-03-29,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,23.85,59.86,0.84,54.3,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-03-29,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,respiratory,respiratory,25.49,50.62,0.79,51.18,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-03-29,night,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, surgical","medicine, surgery",51.03,54.614999999999995,0.86,74.0,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-29,night,transport_discharge_logistics,transport delay,1,FAC_000,cardiac,cardiology,31.22,64.63,0.78,57.48,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-03-29,night,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,11.69,48.42,0.45,38.2,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-29,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,2.77,23.49,0.79,33.96,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",4
2026-03-30,day,transport_discharge_logistics,transport delay,1,FAC_000,surgical,surgery,10.05,33.62,0.78,39.71,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-30,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,37.56,74.52,0.84,64.18,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-30,night,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,52.03,94.36,0.84,75.92,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-30,night,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",9.02,39.155,0.45,44.35,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-30,night,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,5.46,10.15,0.86,32.43,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-03-31,evening,diagnostics_access,radiology ultrasound turnaround delay,2,FAC_000,"acute_medicine, surgical","medicine, surgery",60.34,65.145,0.8,79.68,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,1
2026-03-31,evening,diagnostics_access,blood testing turnaround delay,2,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",33.59,42.945,0.79,62.12,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-03-31,evening,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,5.97,45.69,0.45,35.1,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-31,night,diagnostics_access,blood testing turnaround delay,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",23.759999999999998,29.8,0.79,54.24,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-31,night,alc_community_capacity,home care confirmation wait,2,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",4.35,14.58,0.86,43.31,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-31,night,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,acute_medicine,medicine,1.23,36.57,0.8,37.46,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,3
2026-03-31,night,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,1.12,32.05,0.78,35.66,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
2026-04-01,day,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",8.72,21.310000000000002,0.45,38.88,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-04-01,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,40.71,76.76,0.84,66.11,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-04-01,evening,alc_community_capacity,home care confirmation wait,3,FAC_000,"acute_medicine, orthopedics, respiratory","medicine, orthopedics, respiratory",10.39,28.42,0.86,59.88,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-04-01,evening,diagnostics_access,diagnostic sign-off stall,2,FAC_000,"respiratory, surgical","respiratory, surgery",14.01,33.87,0.72,50.16,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,3
2026-04-01,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,respiratory,respiratory,13.58,46.4,0.82,45.75,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",4
2026-04-01,night,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,73.78,109.8,0.86,89.65,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-04-01,night,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,orthopedics,orthopedics,14.95,53.92,0.8,48.16,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,2
2026-04-01,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,cardiac,cardiology,13.92,35.31,0.82,42.56,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-04-01,night,diagnostics_access,diagnostic sign-off stall,1,FAC_000,transitional_care,geriatrics,8.16,41.65,0.72,40.16,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,4
2026-04-01,night,diagnostics_access,ECG availability delay,1,FAC_000,cardiac,cardiology,0.31,29.14,0.78,34.47,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,5
2026-04-02,day,diagnostics_access,ECG availability delay,1,FAC_000,cardiac,cardiology,13.24,43.01,0.78,43.8,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,1
2026-04-02,day,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,surgical,surgery,6.16,44.9,0.8,41.93,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,2
2026-04-02,evening,diagnostics_access,radiology MRI access delay,2,FAC_000,"orthopedics, transitional_care","geriatrics, orthopedics",74.58,68.25999999999999,0.84,87.11,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-04-02,evening,transport_discharge_logistics,transport delay,2,FAC_000,acute_medicine,medicine,64.13,68.17,0.78,81.7,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-04-02,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,3.72,27.14,0.79,35.43,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-04-02,night,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"orthopedics, surgical","orthopedics, surgery",12.32,33.879999999999995,0.82,51.49,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
