shift_date,shift_name,signal_family,primary_blocker,flagged_cases,affected_facilities,affected_units,affected_service_lines,recoverable_bed_hours,median_priority_score,mean_confidence,management_score,recommended_owner,recommended_management_action,signal_group_rank
2026-03-27,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,orthopedics,orthopedics,17.98,45.31,0.8,46.78,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,1
2026-03-28,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,3.65,6.78,0.86,30.69,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-28,day,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,0.28,18.69,0.45,24.72,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-29,night,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,13.81,37.39,0.86,43.94,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-30,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,11.24,42.12,0.88,44.73,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-30,day,transport_discharge_logistics,transport delay,1,FAC_000,surgical,surgery,12.09,34.95,0.78,40.92,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-03-30,evening,alc_community_capacity,ALC placement wait,1,FAC_000,respiratory,respiratory,67.16,106.39,0.94,87.58,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-03-30,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,28.44,68.75,0.88,59.6,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-30,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,21.18,49.91,0.88,51.04,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-31,day,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",86.13,63.8,0.88,101.19,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-31,evening,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, cardiac, transitional_care","cardiology, geriatrics, medicine",104.94,65.28,0.88,109.16,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-03-31,evening,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,cardiac,cardiology,5.94,33.49,0.81,38.62,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,2
2026-03-31,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"acute_medicine, cardiac, surgical","cardiology, medicine, surgery",74.64,51.79,0.88,92.99,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-01,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,cardiac,cardiology,57.87,92.21,0.88,78.41,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-01,day,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,1.16,2.16,0.45,20.11,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-04-01,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,45.5,72.83,0.88,67.65,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-01,evening,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,5.96,25.97,0.78,35.78,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-04-02,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",117.86,94.095,0.88,112.97,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-02,day,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",18.39,31.41,0.86,53.98,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-04-02,evening,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,3.65,6.77,0.45,22.49,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-04-02,night,diagnostics_access,ECG availability delay,1,FAC_000,cardiac,cardiology,1.05,20.51,0.78,32.17,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,1
2026-04-03,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",127.80000000000001,97.78999999999999,0.88,118.06,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-03,day,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,3.51,23.1,0.78,33.93,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-04-03,day,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,2.54,4.72,0.84,29.23,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,3
2026-04-03,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,97.69,145.36,0.88,110.28,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-03,night,weekend_flow_gap,Friday/weekend discharge gap,6,FAC_000,"acute_medicine, orthopedics, respiratory, surgical, transitional_care","geriatrics, medicine, orthopedics, respiratory, surgery",284.52,85.11,0.88,216.94,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-04,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,1.39,22.36,0.86,34.46,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-04-05,day,unattributed,unattributed operational delay,3,FAC_000,"acute_medicine, respiratory","medicine, respiratory",15.0,8.64,0.45,47.59,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-04-05,day,alc_community_capacity,home care confirmation wait,1,FAC_000,cardiac,cardiology,2.19,4.08,0.86,29.3,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-04-05,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,respiratory,respiratory,0.38,0.7,0.79,26.16,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-04-05,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,9.03,41.14,0.88,43.55,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-05,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,2.02,21.76,0.86,34.54,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-04-05,evening,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,3.17,5.89,0.45,22.04,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-04-05,night,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,0.28,0.52,0.86,27.47,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-04-06,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,cardiac,cardiology,18.51,63.73,0.88,54.12,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-06,day,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,surgical,surgery,0.96,1.77,0.8,26.92,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,2
2026-04-06,day,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,2.28,4.23,0.45,21.18,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-04-06,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,transitional_care,geriatrics,18.86,47.34,0.88,49.35,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-06,evening,unattributed,unattributed operational delay,2,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",4.63,4.3,0.45,32.14,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-04-06,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,14.6,45.11,0.88,46.97,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-07,day,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"respiratory, transitional_care","geriatrics, respiratory",88.82,62.21,0.88,101.79,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-07,day,vulnerable_patient_flow,vulnerable patient porter wait,1,FAC_000,transitional_care,geriatrics,7.43,13.79,0.81,33.31,patient_transport_coordinator,Review porter support timing for vulnerable or mobility-limited discharge-dependent patients.,2
2026-04-07,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,3.43,6.38,0.72,27.69,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,3
2026-04-07,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,13.88,25.77,0.88,40.88,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-07,evening,front_door_screening,triage screening backlog,1,FAC_000,respiratory,respiratory,3.64,6.77,0.76,28.69,triage_operations_lead,"Review triage screening queue, screening criteria, and escalation coverage for delayed cases.",2
2026-04-07,night,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,3.93,7.29,0.45,22.76,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-04-08,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",68.6,75.045,0.88,87.55,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-08,evening,weekend_flow_gap,Friday/weekend discharge gap,5,FAC_000,"acute_medicine, surgical, transitional_care","geriatrics, medicine, surgery",198.67000000000002,79.21,0.8800000000000001,170.83,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-08,evening,unit_flow_capacity,unit-level bed-flow bottleneck,1,FAC_000,transitional_care,geriatrics,7.15,21.28,0.62,31.64,unit_operations_manager,Review and address unit-level bed-flow bottleneck for this discharge dependency.,2
2026-04-08,night,weekend_flow_gap,Friday/weekend discharge gap,6,FAC_000,"acute_medicine, cardiac, respiratory","cardiology, medicine, respiratory",274.39,91.28,0.88,214.74,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-08,night,social_support_readiness,social work assessment wait,1,FAC_000,transitional_care,geriatrics,22.04,60.84,0.79,52.87,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,2
2026-04-09,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,respiratory,respiratory,96.84,148.44,0.88,110.87,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-09,evening,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",158.26,124.635,0.88,138.29,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-09,night,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,acute_medicine,medicine,121.93,110.905,0.88,119.64,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-10,day,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"surgical, transitional_care","geriatrics, surgery",193.48000000000002,127.79,0.88,163.33,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
2026-04-10,evening,alc_community_capacity,ALC placement wait,1,FAC_000,transitional_care,geriatrics,24.55,72.86,0.94,60.48,transition_services_lead,Review and address alc placement wait for this discharge dependency.,1
2026-04-11,night,weekend_flow_gap,Friday/weekend discharge gap,3,FAC_000,"orthopedics, surgical, transitional_care","geriatrics, orthopedics, surgery",258.8,139.66,0.88,193.02,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,1
